LocalityID	CollectorName	LastNameGuess	VerbatimCollectors	FieldNo	iYear	VerbatimDate
16246	Levine	Levine	"Suttkus, Beckham, Conner, Heath & Levine"	RDS 6259	1976	2 October 1976
16247	R.D. Suttkus	Suttkus	"Suttkus, Beckham, Conner, Heath & Levine"	RDS 6260	1976	2 October 1976
16247	Beckham	Beckham	"Suttkus, Beckham, Conner, Heath & Levine"	RDS 6260	1976	2 October 1976
16247	Conner	Conner	"Suttkus, Beckham, Conner, Heath & Levine"	RDS 6260	1976	2 October 1976
16247	Heath	Heath	"Suttkus, Beckham, Conner, Heath & Levine"	RDS 6260	1976	2 October 1976
16247	Levine	Levine	"Suttkus, Beckham, Conner, Heath & Levine"	RDS 6260	1976	2 October 1976
16248	R.D. Suttkus	Suttkus	"Suttkus, Beckham, Conner, Heath & Levine"	RDS 6261	1976	2 October 1976
16248	Beckham	Beckham	"Suttkus, Beckham, Conner, Heath & Levine"	RDS 6261	1976	2 October 1976
16248	Conner	Conner	"Suttkus, Beckham, Conner, Heath & Levine"	RDS 6261	1976	2 October 1976
16248	Heath	Heath	"Suttkus, Beckham, Conner, Heath & Levine"	RDS 6261	1976	2 October 1976
16248	Levine	Levine	"Suttkus, Beckham, Conner, Heath & Levine"	RDS 6261	1976	2 October 1976
16249	R.D. Suttkus	Suttkus	R.D. Suttkus & P. Sorensen	RDS 6262	1976	13 October 1976
16249	P. Sorensen	Sorensen	R.D. Suttkus & P. Sorensen	RDS 6262	1976	13 October 1976
16250	R.D. Suttkus	Suttkus	R.D. Suttkus & P. Sorensen	RDS 6263	1976	13 October 1976
16250	P. Sorensen	Sorensen	R.D. Suttkus & P. Sorensen	RDS 6263	1976	13 October 1976
16251	R.D. Suttkus	Suttkus	R.D. Suttkus & P. Sorensen	RDS 6264	1976	13 October 1976
16251	P. Sorensen	Sorensen	R.D. Suttkus & P. Sorensen	RDS 6264	1976	13 October 1976
16252	R.D. Suttkus	Suttkus	R.D. Suttkus & P. Sorensen	RDS 6265	1976	13 October 1976
16252	P. Sorensen	Sorensen	R.D. Suttkus & P. Sorensen	RDS 6265	1976	13 October 1976
16253	R.D. Suttkus	Suttkus	R.D. Suttkus & P. Sorensen	RDS 6266	1976	13 October 1976
16253	P. Sorensen	Sorensen	R.D. Suttkus & P. Sorensen	RDS 6266	1976	13 October 1976
16254	R.D. Suttkus	Suttkus	R.D. Suttkus & P. Sorensen	RDS 6267	1976	13 October 1976
16254	P. Sorensen	Sorensen	R.D. Suttkus & P. Sorensen	RDS 6267	1976	13 October 1976
16255	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 6268	1976	14/10/1976
16255	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 6268	1976	14/10/1976
16256	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 6269	1976	14 October 1976
16256	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 6269	1976	14 October 1976
16257	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 6270	1976	14 October 1976
16257	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 6270	1976	14 October 1976
16258	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 6271	1976	14 October 1976
16258	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 6271	1976	14 October 1976
16259	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 6272	1976	14/10/1976
16259	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 6272	1976	14/10/1976
16260	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 6273	1976	14 October 1976
16260	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 6273	1976	14 October 1976
16261	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 6274	1976	14 October 1976
16261	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 6274	1976	14 October 1976
16262	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 6275	1976	14 October 1976
16262	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 6275	1976	14 October 1976
16263	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 6276	1976	15/10/1976
16263	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 6276	1976	15/10/1976
16264	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 6277	1976	15 October 1976
16264	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 6277	1976	15 October 1976
16265	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 6278	1976	15 October 1976
16265	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 6278	1976	15 October 1976
16266	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 6279	1976	15/10/1976
16266	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 6279	1976	15/10/1976
16267	R.D. Suttkus	Suttkus	"Suttkus, Clemmer & Williams"	RDS 6280	1976	20/10/1976
16267	Clemmer	Clemmer	"Suttkus, Clemmer & Williams"	RDS 6280	1976	20/10/1976
16267	Williams	Williams	"Suttkus, Clemmer & Williams"	RDS 6280	1976	20/10/1976
16268	R.D. Suttkus	Suttkus	"Suttkus, Clemmer & Williams"	RDS 6281	1976	20 October 1976
16268	Clemmer	Clemmer	"Suttkus, Clemmer & Williams"	RDS 6281	1976	20 October 1976
16268	Williams	Williams	"Suttkus, Clemmer & Williams"	RDS 6281	1976	20 October 1976
16269	R.D. Suttkus	Suttkus	"Suttkus, Clemmer & Williams"	RDS 6282	1976	20/10/1976
16269	Clemmer	Clemmer	"Suttkus, Clemmer & Williams"	RDS 6282	1976	20/10/1976
16269	Williams	Williams	"Suttkus, Clemmer & Williams"	RDS 6282	1976	20/10/1976
16270	R.D. Suttkus	Suttkus	"Suttkus, Clemmer & Williams"	RDS 6284	1976	21 Oct. 1976
16270	Clemmer	Clemmer	"Suttkus, Clemmer & Williams"	RDS 6284	1976	21 Oct. 1976
16270	Williams	Williams	"Suttkus, Clemmer & Williams"	RDS 6284	1976	21 Oct. 1976
16271	R.D. Suttkus	Suttkus	"Suttkus, Heath & Shaffer"	RDS 6288	1976	22 October 1976
16271	Heath	Heath	"Suttkus, Heath & Shaffer"	RDS 6288	1976	22 October 1976
16271	Shaffer	Shaffer	"Suttkus, Heath & Shaffer"	RDS 6288	1976	22 October 1976
16272	R.D. Suttkus	Suttkus	"Suttkus, Heath & Shaffer"	RDS 6289	1976	22 October 1976
16272	Heath	Heath	"Suttkus, Heath & Shaffer"	RDS 6289	1976	22 October 1976
16272	Shaffer	Shaffer	"Suttkus, Heath & Shaffer"	RDS 6289	1976	22 October 1976
16273	R.D. Suttkus	Suttkus	"R.D. Suttkus, D.C. Heins & P. Sorensen"	RDS 6291	1976	22/11/1976
16273	D.C. Heins	Heins	"R.D. Suttkus, D.C. Heins & P. Sorensen"	RDS 6291	1976	22/11/1976
16273	P. Sorensen	Sorensen	"R.D. Suttkus, D.C. Heins & P. Sorensen"	RDS 6291	1976	22/11/1976
16274	R.D. Suttkus	Suttkus	"R.D. Suttkus, D.C. Heins & P. Sorensen"	RDS 6292	1976	22 November 1976
16274	D.C. Heins	Heins	"R.D. Suttkus, D.C. Heins & P. Sorensen"	RDS 6292	1976	22 November 1976
16274	P. Sorensen	Sorensen	"R.D. Suttkus, D.C. Heins & P. Sorensen"	RDS 6292	1976	22 November 1976
16275	R.D. Suttkus	Suttkus	"R.D. Suttkus, D.C. Heins & P. Sorensen"	RDS 6293	1976	22/11/1976
16275	D.C. Heins	Heins	"R.D. Suttkus, D.C. Heins & P. Sorensen"	RDS 6293	1976	22/11/1976
16275	P. Sorensen	Sorensen	"R.D. Suttkus, D.C. Heins & P. Sorensen"	RDS 6293	1976	22/11/1976
16276	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 6294	1976	23 Nov. 1976
16276	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 6294	1976	23 Nov. 1976
16277	R.D. Suttkus	Suttkus	R.D. Suttkus & G.E. Gunning	RDS 6295	1976	23/11/1976
16277	G.E. Gunning	Gunning	R.D. Suttkus & G.E. Gunning	RDS 6295	1976	23/11/1976
16278	R.D. Suttkus	Suttkus	R.D. Suttkus & P. Sorensen	RDS 6296	1976	23/11/1976
16278	P. Sorensen	Sorensen	R.D. Suttkus & P. Sorensen	RDS 6296	1976	23/11/1976
16279	R.D. Suttkus	Suttkus	R.D. Suttkus & P. Sorensen	RDS 6297	1976	23 November 1976
16279	P. Sorensen	Sorensen	R.D. Suttkus & P. Sorensen	RDS 6297	1976	23 November 1976
16280	R.D. Suttkus	Suttkus	R.D. Suttkus & P. Sorensen	RDS 6298	1976	23 November 1976
16280	P. Sorensen	Sorensen	R.D. Suttkus & P. Sorensen	RDS 6298	1976	23 November 1976
16281	R.D. Suttkus	Suttkus	R.D. Suttkus & P. Sorensen	RDS 6299	1976	23 Nov. 1976
16281	P. Sorensen	Sorensen	R.D. Suttkus & P. Sorensen	RDS 6299	1976	23 Nov. 1976
16282	R.D. Suttkus	Suttkus	R.D. Suttkus & D.C. Heins	RDS 6300	1976	1 Dec. 1976
16282	D.C. Heins	Heins	R.D. Suttkus & D.C. Heins	RDS 6300	1976	1 Dec. 1976
16283	R.D. Suttkus	Suttkus	R.D. Suttkus & D.C. Heins	RDS 6301	1976	1 December 1976
16283	D.C. Heins	Heins	R.D. Suttkus & D.C. Heins	RDS 6301	1976	1 December 1976
16284	R.D. Suttkus	Suttkus	R.D. Suttkus & D.C. Heins	RDS 6302	1976	1/12/1976
16284	D.C. Heins	Heins	R.D. Suttkus & D.C. Heins	RDS 6302	1976	1/12/1976
16285	R.D. Suttkus	Suttkus	R.D. Suttkus & D.C. Heins	RDS 6303	1976	1 Dec. 1976
16285	D.C. Heins	Heins	R.D. Suttkus & D.C. Heins	RDS 6303	1976	1 Dec. 1976
16286	R.D. Suttkus	Suttkus	R.D. Suttkus & D.C. Heins	RDS 6305	1976	1 Dec. 1976
16286	D.C. Heins	Heins	R.D. Suttkus & D.C. Heins	RDS 6305	1976	1 Dec. 1976
16287	R.D. Suttkus	Suttkus	R.D. Suttkus & D.C. Heins	RDS 6306	1976	1 Dec. 1976
16287	D.C. Heins	Heins	R.D. Suttkus & D.C. Heins	RDS 6306	1976	1 Dec. 1976
16288	R.D. Suttkus	Suttkus	"R.D. Suttkus, Heath & Shaffer"	RDS 6307	1976	10/12/1976
16288	Heath	Heath	"R.D. Suttkus, Heath & Shaffer"	RDS 6307	1976	10/12/1976
16288	Shaffer	Shaffer	"R.D. Suttkus, Heath & Shaffer"	RDS 6307	1976	10/12/1976
16289	R.D. Suttkus	Suttkus	"R.D. Suttkus, Heath & Shaffer"	RDS 6308	1976	10 December 1976
16289	Heath	Heath	"R.D. Suttkus, Heath & Shaffer"	RDS 6308	1976	10 December 1976
16289	Shaffer	Shaffer	"R.D. Suttkus, Heath & Shaffer"	RDS 6308	1976	10 December 1976
16290	R.D. Suttkus	Suttkus	Suttkus & Gunning	RDS 6309	1976	14 December 1976
16290	Gunning	Gunning	Suttkus & Gunning	RDS 6309	1976	14 December 1976
16291	R.D. Suttkus	Suttkus	Suttkus & Gunning	RDS 6310	1976	14 December 1976
16291	Gunning	Gunning	Suttkus & Gunning	RDS 6310	1976	14 December 1976
16292	R.D. Suttkus	Suttkus	Suttkus & Gunning	RDS 6311	1976	14 December 1976
16292	Gunning	Gunning	Suttkus & Gunning	RDS 6311	1976	14 December 1976
16293	R.D. Suttkus	Suttkus	Suttkus & Gunning	RDS 6312	1976	14 Dec. 1976
16293	Gunning	Gunning	Suttkus & Gunning	RDS 6312	1976	14 Dec. 1976
16294	R.D. Suttkus	Suttkus	Suttkus & Gunning	RDS 6313	1976	14 Dec. 1976
16294	Gunning	Gunning	Suttkus & Gunning	RDS 6313	1976	14 Dec. 1976
16295	R.D. Suttkus	Suttkus	Suttkus & Gunning	RDS 6314	1976	14 Dec. 1976
16295	Gunning	Gunning	Suttkus & Gunning	RDS 6314	1976	14 Dec. 1976
16296	R.D. Suttkus	Suttkus	Suttkus & Gunning	RDS 6315	1976	14 December 1976
16296	Gunning	Gunning	Suttkus & Gunning	RDS 6315	1976	14 December 1976
16297	R.D. Suttkus	Suttkus	Suttkus & Gunning	RDS 6316	1976	14 December 1976
16297	Gunning	Gunning	Suttkus & Gunning	RDS 6316	1976	14 December 1976
19671	R.D. Suttkus	Suttkus	Suttkus & Heins	RDS 6096	1976	7/1/1976
19671	Heins	Heins	Suttkus & Heins	RDS 6096	1976	7/1/1976
19672	R.D. Suttkus	Suttkus	Suttkus & Heins	RDS 6099	1976	7/1/1976
19672	Heins	Heins	Suttkus & Heins	RDS 6099	1976	7/1/1976
19673	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 6138	1976	28 March 1976
19674	R.D. Suttkus	Suttkus	"Suttkus, Heath & Shaffer"	RDS 6287	1976	22/10/1976
19674	Heath	Heath	"Suttkus, Heath & Shaffer"	RDS 6287	1976	22/10/1976
19674	Shaffer	Shaffer	"Suttkus, Heath & Shaffer"	RDS 6287	1976	22/10/1976
6904	R.D. Suttkus	Suttkus	Suttkus & Sorensen	RDS 6318	1977	5/1/1977
6904	Sorensen	Sorensen	Suttkus & Sorensen	RDS 6318	1977	5/1/1977
6905	R.D. Suttkus	Suttkus	Suttkus & Sorensen	RDS 6321	1977	6/1/1977
6905	Sorensen	Sorensen	Suttkus & Sorensen	RDS 6321	1977	6/1/1977
6906	R.D. Suttkus	Suttkus	Suttkus & Sorensen	RDS 6322	1977	6/1/1977
6906	Sorensen	Sorensen	Suttkus & Sorensen	RDS 6322	1977	6/1/1977
6907	R.D. Suttkus	Suttkus	Suttkus & Sorensen	RDS 6323	1977	6/1/1977
6907	Sorensen	Sorensen	Suttkus & Sorensen	RDS 6323	1977	6/1/1977
6908	R.D. Suttkus	Suttkus	Suttkus & Sorensen	RDS 6324	1977	6/1/1977
6908	Sorensen	Sorensen	Suttkus & Sorensen	RDS 6324	1977	6/1/1977
6909	R.D. Suttkus	Suttkus	Suttkus & Sorensen	RDS 6325	1977	6/1/1977
6909	Sorensen	Sorensen	Suttkus & Sorensen	RDS 6325	1977	6/1/1977
6910	R.D. Suttkus	Suttkus	Suttkus & Sorensen	RDS 6326	1977	6/1/1977
6910	Sorensen	Sorensen	Suttkus & Sorensen	RDS 6326	1977	6/1/1977
6911	R.D. Suttkus	Suttkus	Suttkus & Sorensen	RDS 6327	1977	6/1/1977
6911	Sorensen	Sorensen	Suttkus & Sorensen	RDS 6327	1977	6/1/1977
6912	R.D. Suttkus	Suttkus	Suttkus & Barkuloo	RDS 6328	1977	7/1/1977
6912	Barkuloo	Barkuloo	Suttkus & Barkuloo	RDS 6328	1977	7/1/1977
6913	R.D. Suttkus	Suttkus	Suttkus & Barkuloo	RDS 6329	1977	7/1/1977
6913	Barkuloo	Barkuloo	Suttkus & Barkuloo	RDS 6329	1977	7/1/1977
6914	R.D. Suttkus	Suttkus	Suttkus & Barkuloo	RDS 6330	1977	7/1/1977
6914	Barkuloo	Barkuloo	Suttkus & Barkuloo	RDS 6330	1977	7/1/1977
6915	R.D. Suttkus	Suttkus	Suttkus & Barkuloo	RDS 6331	1977	7/1/1977
6915	Barkuloo	Barkuloo	Suttkus & Barkuloo	RDS 6331	1977	7/1/1977
6916	R.D. Suttkus	Suttkus	Suttkus & Barkuloo	RDS 6332	1977	7/1/1977
6916	Barkuloo	Barkuloo	Suttkus & Barkuloo	RDS 6332	1977	7/1/1977
6917	R.D. Suttkus	Suttkus	R.D. Suttkus & P. Sorensen	RDS 6337	1977	19 January 1977
6917	P. Sorensen	Sorensen	R.D. Suttkus & P. Sorensen	RDS 6337	1977	19 January 1977
6918	R.D. Suttkus	Suttkus	Suttkus & Sorensen	RDS 6352	1977	17/2/1977
6918	Sorensen	Sorensen	Suttkus & Sorensen	RDS 6352	1977	17/2/1977
6919	R.D. Suttkus	Suttkus	Suttkus & Beckham	RDS 6355	1977	21/3/1977
6919	Beckham	Beckham	Suttkus & Beckham	RDS 6355	1977	21/3/1977
6920	R.D. Suttkus	Suttkus	"Suttkus, Bortone & Brockman"	RDS 6368	1977	2/4/1977
6920	Bortone	Bortone	"Suttkus, Bortone & Brockman"	RDS 6368	1977	2/4/1977
6920	Brockman	Brockman	"Suttkus, Bortone & Brockman"	RDS 6368	1977	2/4/1977
6921	R.D. Suttkus	Suttkus	Suttkus & Brockman	RDS 6377	1977	29/4/1977
6921	Brockman	Brockman	Suttkus & Brockman	RDS 6377	1977	29/4/1977
6922	R.D. Suttkus	Suttkus	Suttkus & Brockman	RDS 6378	1977	30/4/1977
6922	Brockman	Brockman	Suttkus & Brockman	RDS 6378	1977	30/4/1977
6923	R.D. Suttkus	Suttkus	Suttkus & Brockman	RDS 6381	1977	1/5/1977
6923	Brockman	Brockman	Suttkus & Brockman	RDS 6381	1977	1/5/1977
6924	R.D. Suttkus	Suttkus	Suttkus & Beckham	RDS 6400	1977	4 June 1977
6924	Beckham	Beckham	Suttkus & Beckham	RDS 6400	1977	4 June 1977
6925	R.D. Suttkus	Suttkus	Suttkus & Beckham	RDS 6401	1977	4/6/1977
6925	Beckham	Beckham	Suttkus & Beckham	RDS 6401	1977	4/6/1977
6926	R.D. Suttkus	Suttkus	Suttkus & Black	RDS 6413	1977	23/6/1977
6926	Black	Black	Suttkus & Black	RDS 6413	1977	23/6/1977
6927	R.D. Suttkus	Suttkus	Suttkus & Black	RDS 6415	1977	23/6/1977
6927	Black	Black	Suttkus & Black	RDS 6415	1977	23/6/1977
6928	R.D. Suttkus	Suttkus	"Suttkus, Barkuloo & Sorensen"	RDS 6432	1977	18/7/1977
6928	Barkuloo	Barkuloo	"Suttkus, Barkuloo & Sorensen"	RDS 6432	1977	18/7/1977
6928	Sorensen	Sorensen	"Suttkus, Barkuloo & Sorensen"	RDS 6432	1977	18/7/1977
6929	R.D. Suttkus	Suttkus	"Suttkus, Barkuloo & Sorensen"	RDS 6433	1977	18/7/1977
6929	Barkuloo	Barkuloo	"Suttkus, Barkuloo & Sorensen"	RDS 6433	1977	18/7/1977
6929	Sorensen	Sorensen	"Suttkus, Barkuloo & Sorensen"	RDS 6433	1977	18/7/1977
6930	R.D. Suttkus	Suttkus	"Suttkus, Barkuloo & Sorensen"	RDS 6434	1977	18/7/1977
6930	Barkuloo	Barkuloo	"Suttkus, Barkuloo & Sorensen"	RDS 6434	1977	18/7/1977
6930	Sorensen	Sorensen	"Suttkus, Barkuloo & Sorensen"	RDS 6434	1977	18/7/1977
6931	R.D. Suttkus	Suttkus	"Suttkus, Barkuloo & Sorensen"	RDS 6435	1977	18/7/1977
6931	Barkuloo	Barkuloo	"Suttkus, Barkuloo & Sorensen"	RDS 6435	1977	18/7/1977
6931	Sorensen	Sorensen	"Suttkus, Barkuloo & Sorensen"	RDS 6435	1977	18/7/1977
6932	R.D. Suttkus	Suttkus	"Suttkus, Barkuloo & Sorensen"	RDS 6436	1977	18/7/1977
6932	Barkuloo	Barkuloo	"Suttkus, Barkuloo & Sorensen"	RDS 6436	1977	18/7/1977
6932	Sorensen	Sorensen	"Suttkus, Barkuloo & Sorensen"	RDS 6436	1977	18/7/1977
6933	R.D. Suttkus	Suttkus	"Suttkus, Barkuloo & Sorensen"	RDS 6437	1977	18/7/1977
6933	Barkuloo	Barkuloo	"Suttkus, Barkuloo & Sorensen"	RDS 6437	1977	18/7/1977
6933	Sorensen	Sorensen	"Suttkus, Barkuloo & Sorensen"	RDS 6437	1977	18/7/1977
6934	R.D. Suttkus	Suttkus	"Suttkus, Barkuloo & Sorensen"	RDS 6438	1977	18/7/1977
6934	Barkuloo	Barkuloo	"Suttkus, Barkuloo & Sorensen"	RDS 6438	1977	18/7/1977
6934	Sorensen	Sorensen	"Suttkus, Barkuloo & Sorensen"	RDS 6438	1977	18/7/1977
6935	R.D. Suttkus	Suttkus	"Suttkus, Smalley & Sorensen"	RDS 6439	1977	19/7/1977
6935	Smalley	Smalley	"Suttkus, Smalley & Sorensen"	RDS 6439	1977	19/7/1977
6935	Sorensen	Sorensen	"Suttkus, Smalley & Sorensen"	RDS 6439	1977	19/7/1977
6936	R.D. Suttkus	Suttkus	"Suttkus, Smalley & Sorensen"	RDS 6440	1977	19/7/1977
6936	Smalley	Smalley	"Suttkus, Smalley & Sorensen"	RDS 6440	1977	19/7/1977
6936	Sorensen	Sorensen	"Suttkus, Smalley & Sorensen"	RDS 6440	1977	19/7/1977
6937	R.D. Suttkus	Suttkus	"Suttkus, Smalley & Sorensen"	RDS 6441	1977	19/7/1977
6937	Smalley	Smalley	"Suttkus, Smalley & Sorensen"	RDS 6441	1977	19/7/1977
6937	Sorensen	Sorensen	"Suttkus, Smalley & Sorensen"	RDS 6441	1977	19/7/1977
6938	R.D. Suttkus	Suttkus	"Suttkus, Smalley & Sorensen"	RDS 6442	1977	19/7/1977
6938	Smalley	Smalley	"Suttkus, Smalley & Sorensen"	RDS 6442	1977	19/7/1977
6938	Sorensen	Sorensen	"Suttkus, Smalley & Sorensen"	RDS 6442	1977	19/7/1977
6939	R.D. Suttkus	Suttkus	Suttkus & Sorensen	RDS 6444	1977	20/7/1977
6939	Sorensen	Sorensen	Suttkus & Sorensen	RDS 6444	1977	20/7/1977
6940	R.D. Suttkus	Suttkus	Suttkus & Sorensen	RDS 6445	1977	20/7/1977
6940	Sorensen	Sorensen	Suttkus & Sorensen	RDS 6445	1977	20/7/1977
6941	R.D. Suttkus	Suttkus	Suttkus & Clemmer	RDS 6451	1977	29/7/1977
6941	Clemmer	Clemmer	Suttkus & Clemmer	RDS 6451	1977	29/7/1977
6942	R.D. Suttkus	Suttkus	Suttkus & Clemmer	RDS 6460	1977	1/8/1977
6942	Clemmer	Clemmer	Suttkus & Clemmer	RDS 6460	1977	1/8/1977
6943	R.D. Suttkus	Suttkus	Suttkus & Clemmer	RDS 6461	1977	3/8/1977
6943	Clemmer	Clemmer	Suttkus & Clemmer	RDS 6461	1977	3/8/1977
6944	R.D. Suttkus	Suttkus	Suttkus & Gunning	RDS 6482	1977	10/8/1977
6944	Gunning	Gunning	Suttkus & Gunning	RDS 6482	1977	10/8/1977
6945	R.D. Suttkus	Suttkus	Suttkus & Gunning	RDS 6484	1977	10/8/1977
6945	Gunning	Gunning	Suttkus & Gunning	RDS 6484	1977	10/8/1977
6946	R.D. Suttkus	Suttkus	R.D. Suttkus & P. Sorensen	RDS 6489	1977	24/8/1977
6946	P. Sorensen	Sorensen	R.D. Suttkus & P. Sorensen	RDS 6489	1977	24/8/1977
6947	R.D. Suttkus	Suttkus	"Suttkus, Beckham & Rohmann"	RDS 6510	1977	28/9/1977
6947	Beckham	Beckham	"Suttkus, Beckham & Rohmann"	RDS 6510	1977	28/9/1977
6947	Rohmann	Rohmann	"Suttkus, Beckham & Rohmann"	RDS 6510	1977	28/9/1977
6948	R.D. Suttkus	Suttkus	"Suttkus, Beckham & Rohmann"	RDS 6514	1977	29 Sept. 1977
6948	Beckham	Beckham	"Suttkus, Beckham & Rohmann"	RDS 6514	1977	29 Sept. 1977
6948	Rohmann	Rohmann	"Suttkus, Beckham & Rohmann"	RDS 6514	1977	29 Sept. 1977
6949	R.D. Suttkus	Suttkus	"Suttkus, Beckham & Rohmann"	RDS 6515	1977	29 Sept. 1977
6949	Beckham	Beckham	"Suttkus, Beckham & Rohmann"	RDS 6515	1977	29 Sept. 1977
6949	Rohmann	Rohmann	"Suttkus, Beckham & Rohmann"	RDS 6515	1977	29 Sept. 1977
6950	R.D. Suttkus	Suttkus	"Suttkus, Beckham & Rohmann"	RDS 6520	1977	2/10/1977
6950	Beckham	Beckham	"Suttkus, Beckham & Rohmann"	RDS 6520	1977	2/10/1977
6950	Rohmann	Rohmann	"Suttkus, Beckham & Rohmann"	RDS 6520	1977	2/10/1977
6951	R.D. Suttkus	Suttkus	"Suttkus, Beckham & Rohmann"	RDS 6523	1977	3/10/1977
6951	Beckham	Beckham	"Suttkus, Beckham & Rohmann"	RDS 6523	1977	3/10/1977
6951	Rohmann	Rohmann	"Suttkus, Beckham & Rohmann"	RDS 6523	1977	3/10/1977
6952	R.D. Suttkus	Suttkus	"Suttkus, Beckham & Rohmann"	RDS 6524	1977	3/10/1977
6952	Beckham	Beckham	"Suttkus, Beckham & Rohmann"	RDS 6524	1977	3/10/1977
6952	Rohmann	Rohmann	"Suttkus, Beckham & Rohmann"	RDS 6524	1977	3/10/1977
6953	R.D. Suttkus	Suttkus	"Suttkus, Beckham & Rohmann"	RDS 6525	1977	3/10/1977
6953	Beckham	Beckham	"Suttkus, Beckham & Rohmann"	RDS 6525	1977	3/10/1977
6953	Rohmann	Rohmann	"Suttkus, Beckham & Rohmann"	RDS 6525	1977	3/10/1977
6954	R.D. Suttkus	Suttkus	"Suttkus, Rohmann & Schleuss"	RDS 6554	1977	28 October 1977
6954	Rohmann	Rohmann	"Suttkus, Rohmann & Schleuss"	RDS 6554	1977	28 October 1977
6954	Schleuss	Schleuss	"Suttkus, Rohmann & Schleuss"	RDS 6554	1977	28 October 1977
6955	R.D. Suttkus	Suttkus	"Suttkus, Rohmann & Schleuss"	RDS 6555	1977	28/10/1977
6955	Rohmann	Rohmann	"Suttkus, Rohmann & Schleuss"	RDS 6555	1977	28/10/1977
6955	Schleuss	Schleuss	"Suttkus, Rohmann & Schleuss"	RDS 6555	1977	28/10/1977
6956	R.D. Suttkus	Suttkus	"Suttkus, Rohmann & Schleuss"	RDS 6556	1977	28 October 1977
6956	Rohmann	Rohmann	"Suttkus, Rohmann & Schleuss"	RDS 6556	1977	28 October 1977
6956	Schleuss	Schleuss	"Suttkus, Rohmann & Schleuss"	RDS 6556	1977	28 October 1977
6957	R.D. Suttkus	Suttkus	R.D. Suttkus & P. Sorensen	RDS 6564	1977	5/11/1977
6957	P. Sorensen	Sorensen	R.D. Suttkus & P. Sorensen	RDS 6564	1977	5/11/1977
6958	R.D. Suttkus	Suttkus	"Suttkus, Rohmann & Schleuss"	RDS 6583	1977	3 December 1977
6958	Rohmann	Rohmann	"Suttkus, Rohmann & Schleuss"	RDS 6583	1977	3 December 1977
6958	Schleuss	Schleuss	"Suttkus, Rohmann & Schleuss"	RDS 6583	1977	3 December 1977
6959	R.D. Suttkus	Suttkus	"Suttkus, Rohmann & Schleuss"	RDS 6584	1977	3/12/1977
6959	Rohmann	Rohmann	"Suttkus, Rohmann & Schleuss"	RDS 6584	1977	3/12/1977
6959	Schleuss	Schleuss	"Suttkus, Rohmann & Schleuss"	RDS 6584	1977	3/12/1977
6960	R.D. Suttkus	Suttkus	"Suttkus, Rohmann & Schleuss"	RDS 6585	1977	3/12/1977
6960	Rohmann	Rohmann	"Suttkus, Rohmann & Schleuss"	RDS 6585	1977	3/12/1977
6960	Schleuss	Schleuss	"Suttkus, Rohmann & Schleuss"	RDS 6585	1977	3/12/1977
6961	R.D. Suttkus	Suttkus	"Suttkus, Rohmann & Schleuss"	RDS 6586	1977	3/12/1977
6961	Rohmann	Rohmann	"Suttkus, Rohmann & Schleuss"	RDS 6586	1977	3/12/1977
6961	Schleuss	Schleuss	"Suttkus, Rohmann & Schleuss"	RDS 6586	1977	3/12/1977
6962	R.D. Suttkus	Suttkus	R.D. Suttkus & Conner	RDS 6588	1977	8 Dec. 1977
6962	Conner	Conner	R.D. Suttkus & Conner	RDS 6588	1977	8 Dec. 1977
